Stock Number,Stock Name
107685,Wipro Limited
254493,PB Fintech Limited
100253,LIC Housing Finance Limited
132810,Power Finance Corporation Limited
100878,CEAT Limited
216564,Prince Pipes and Fittings Limited
100410,ACC Limited
221083,Gateway Distriparks Limited
132514,Indraprastha Gas Limited
100027,Atul Limited
124816,Natco Pharma Limited
100300,Grasim Industries Limited
207959,Chalet Hotels Ltd.
100840,EIH Ltd.
273033,Equitas Small Finance Bank Ltd.
293665,Arvind Fashions Ltd.
209979,Aditya Birla Sun Life AMC Ltd.
221809,Inox Wind Ltd.
123716,Ashiana Housing Ltd.
209165,Sandhar Technologies Ltd.
209127,S. P. Apparels Ltd.
100109,Mangalore Refinery and Petrochemicals Ltd.
100031,Bajaj Electricals Ltd.
305788,Yatharth Hospital & Trauma Care Services Pvt Ltd
311991,Bajel Projects Ltd.
117385,Symphony Ltd
132667,Suzlon Energy Ltd.
216147,Nuvoco Vistas Corporation Ltd.
100135,EPL Ltd.
200067,D.B. Corp Ltd.
132756,CIE Automotive India Ltd
132700,Entertainment Network (India) Ltd.
131599,FDC Ltd.
100292,Heidleberg Cement India Ltd.
132509,Suprajit Engineering Ltd.
106355,Chemplast Sanmar Ltd
223595,EQ - AVENUE SUPERMARTS LTD.
132777,EQ - INFO-EDGE (INDIA) LTD.
132541,EQ - COFORGE LTD
132830,EQ - ASTRAL LTD.
286335,EQ - AU SMALL FINANCE BANK LTD
218763,EQ - DR LAL PATHLABS LTD.
132331,EQ - AJANTA PHARMA LTD.
100387,EQ - SHREE CEMENT LTD.
123642,EQ - P I INDUSTRIES LTD
215367,EQ - JUBILANT FOODWORKS LTD.
109480,EQ - BERGER PAINTS INDIA LTD.
131768,EQ - POLY MEDICURE LTD
117354,EQ - HAVELLS INDIA LTD.
297629,EQ - SUVEN PHARMACEUTICALS LTD
100251,EQ - TRENT LIMITED
105790,EQ - SCHAEFFLER INDIA LTD
106076,EQ - GRINDWELL NORTON LTD.
215477,EQ - ENDURANCE TECHNOLOGIES LTD
290269,EQ - INDIAMART INTERMESH LTD
131642,EQ - MARICO LTD
305013,EQ - MOTHERSON SUMI WIRING INDIA LT
100420,EQ - TORRENT PHARMACEUTICALS LTD.
100331,EQ - PIDILITE INDUSTRIES LTD.
123395,EQ - 3M INDIA LTD.
267615,EQ - AAVAS FINANCIERS LTD.
132827,EQ - PAGE INDUSTRIES
222255,EQ - ERIS LIFESCIENCES LTD
210590,EQ - PERSISTENT SYSTEMS LTD.
124494,EQ - IPCA LABORATORIES LTD.
209373,EQ - SYNGENE INTERNATIONAL LTD.
117334,EQ - SAMVARDHANA MOTHERSON INTL LTD
100096,EQ - DABUR INDIA LTD.
252306,EQ - ZOMATO LTD
211969,EQ - SHEELA FOAM LTD.
280713,EQ - CROMPTON GREAVES CONSUMER ELEC
235355,EQ - GLAND PHARMA LTD.
211337,EQ - POLYCAB INDIA LTD
130517,EQ - RELAXO FOOTWEARS LTD
233156,EQ - ROSSARI BIOTECH LTD
235506,EQ - METROPOLIS HEALTHCARE LTD
302988,EQ - FSN E-COMMERCE VENTURES(NYKAA)
210072,EQ - DIXON TECHNOLOGIES (INDIA) LTD
228465,EQ - BARBEQUE NATION HOSPITALITY LT
115003,EQ - SPARTEK CERAMICS INDIA LTD.
112424,EQ - MTZ POLFILMS LTD.
116068,EQ - MUKERIAN PAPERS LTD.
100281,EQ - MODERN SYNTEX (INDIA)LTD.
109732,EQ - KOTHARI INDUSTRIES CORPN.LTD.
217805,EQ - NIHON NIRMAN LTD.
132221,Sonata Software Ltd.
132809,Firstsource Solutions Ltd.
221033,Aster DM Healthcare Limited
132659,IDFC Ltd.
117569,KEI Industries Ltd.
273033,Equitas Small Finance Bank Ltd
105714,Gabriel India Ltd.
252076,Power Mech Projects Ltd.
222255,Eris Lifesciences Ltd
100245,Kirloskar Ferrous Industries Ltd.
200094,PNC Infratech Ltd.
132349,Transport Corporation of India Ltd.
209587,VRL Logistics Ltd.
123025,Safari Industries (India) Ltd.
100250,LG Balakrishnan & Bros Ltd.
311589,Redtape Limited
221959,SULA VINEYARDS LIMITED
132757,Voltamp Transformers Ltd.
100940,Finolex Industries Ltd.
130367,NRB Bearing Ltd.
106690,Unichem Laboratories Ltd.
243998,IFGL Refractories Limited (Erst IFGL Exports Ltd)
132638,Shoppers Stop Ltd.
226627,Sharda Cropchem Ltd.
220519,Bajaj Consumer Care Ltd.
283206,Aditya Vision Limited**
113375,Carborundum Universal Ltd.
113434,Tata Metaliks Ltd.
132851,Insecticides (India) Ltd.
100126,Procter & Gamble Health Ltd.
100214,ION EXCHANGE (INDIA) LIMITED
123385,Nilkamal Ltd.
132772,DCB Bank Limited
209089,Repco Home Finance Ltd.
100168,Goodyear India Ltd.
200067,D B Corp Limited
211130,GNA Axles Ltd.
208766,Multi Commodity Exchange of India L
132515,T. V. Today Network Ltd.
101423,Shaily Engineering Plastics Ltd.
106579,Oriental Carbon & Chemicals Ltd.
311991,Bajel Projects Limited**
132710,Sadbhav Engineering Ltd.
305179,HARSHA ENGINEERS INTERNATIONAL LIMITED
132779,Torrent Power Ltd.
221083,Gateway Distriparks Ltd.
303146,Go Fashion (India) Ltd.
280713,Crompton Greaves Consumer Electricals Ltd.
219464,Cognizant Technology Solutions Corporation
225210,Netflix Inc.
106395,Coromandel International Ltd.
100840,EIH Limited
100400,Tata Power Company Limited
105537,Zee Entertainment Enterprises Limited
105890,Kennametal India Limited
122275,GE T&D India Limited
132638,Shoppers Stop Limited
100251,Trent Limited
200055,REC Limited
117334,Samvardhana Motherson International Limited
226076,Triveni Turbine Limited
131344,Container Corporation of India Limited
232604,MedPlus Health Services Limited
123395,3M India Limited
100008,Amara Raja Batteries Limited
100086,Exide Industries Limited
100830,Colgate Palmolive (India) Limited
229820,Schneider Electric Infrastructure Limited
303575,Electronics Mart India Limited
218533,Narayana Hrudayalaya Limited
100488,Abbott India Limited
100165,Kansai Nerolac Paints Limited
209587,VRL Logistics Limited
100084,CESC Limited
221194,TeamLease Services Limited
296214,Restaurant Brands Asia Limited
207959,Chalet Hotels Limited
132720,Mahindra & Mahindra Financial Services Limited
132309,GE Power India Limited
225998,TCI Express Limited
111243,Cholamandalam Investment and Finance Company Limited
100440,Hindalco Industries Limited
100710,Akzo Nobel India Limited
111218,Shriram Finance Ltd
216156,LTIMindtree Ltd
100547,Bharat Petroleum Corporation Limited
100480,Cummins India Limited
103100,Phoenix Mills Limited
122113,TIMKEN INDIA LTD
100238,Whirlpool of India Limited
304102,Bharti Airtel Limited
223430,Vedant Fashions Private Limited
225051,SBI Cards & Payment Services Limited
279527,Bandhan Bank Ltd.
208412,Indian Railway Catering & Tourism Corporation Ltd.
132822,Vodafone Idea Ltd.
242461,Aditya Birla Capital Ltd.
220350,L&T Finance Holdings Ltd.
132689,PVR Inox Ltd.
293380,Dalmia Bharat Ltd.
132754,GMR Airports Infrastructure Ltd.
130005,The India Cements Ltd.
100670,Gujarat Narmada Valley Fertilizers & Chemicals Ltd.
132733,Sun TV Network Ltd.
100495,Escorts Kubota Ltd.
132541,Coforge Ltd.
290269,Indiamart Intermesh Ltd.
200055,REC Ltd.
109480,Berger Paints India Ltd.
100085,Chambal Fertilisers and Chemicals Ltd.
132400,Birlasoft Ltd.
132777,Info Edge (India) Ltd.
208661,Mahanagar Gas Ltd.
100260,The Ramco Cements Ltd.
132466,Oracle Financial Services Software Ltd.
132830,Astral Ltd.
218763,Dr. Lal Path labs Ltd.
268618,L&T Technology Services Ltd.
211337,Polycab India Ltd.
210590,Persistent Systems Ltd.
208766,Multi Commodity Exchange of India Ltd.
100530,Bosch Ltd.
210591,Aditya Birla Fashion and Retail Ltd.
100830,Colgate Palmolive (India) Ltd.
271867,Laurus Labs Ltd.
132539,UNO Minda Limited
103100,The Phoenix Mills Limited
212427,Alkem Laboratories Limited
215477,Endurance Technologies Limited
200515,ZF Commercial Vehicle Control Systems India Limited
223430,Vedant Fashions Limited
100260,The Ramco Cements Limited
249927,Gujarat Gas Limited
209344,Sumitomo Chemical India Limited
132478,United Breweries Limited
100403,Sundram Fasteners Limited
104973,Cholamandalam Financial Holdings Limited
209550,Varun Beverages Limited
286335,AU Small Finance Bank Limited
208045,Devyani International Limited
211337,Polycab India Limited
100770,Tata Chemicals Limited
132313,Mahindra Lifespace Developers Limited
207901,BSE Limited
132286,Jindal Steel & Power Limited
303180,Prudent Corporate Advisory Services Limited
100411,Thermax Limited
100113,Steel Authority of India Limited
211129,Globsyn Technologies Limited**
100067,Blue Star Ltd.
287490,SBFC Finance Ltd.
234556,CMS Info Systems Ltd.
122287,Kalpataru Projects International Ltd.
220512,SJVN Ltd.
213429,Lemon Tree Hotels Ltd.
100133,ESAB India Ltd.
122074,Elgi Equipments Ltd.
221645,Krishna Institute of Medical Sciences Ltd.
226076,Triveni Turbine Ltd.
117506,TTK Prestige Ltd.
295768,CSB Bank Ltd.
132811,Ahluwalia Contracts (India) Ltd.
211969,Sheela Foam Ltd.
122275,GE T&D India Ltd.
106076,Grindwell Norton Ltd.
222414,Dodla Dairy Ltd.
288451,Fine Organic Industries Ltd.
200020,Brigade Enterprises Ltd.
117522,Rajratan Global Wire Ltd.
251940,G R Infra projects Ltd.
108486,Hawkins Cookers Ltd.
293601,Archean Chemical Industries Ltd.
207945,Star Cement Ltd.
219236,Thangamayil Jewellery Ltd.
233156,Rossari Biotech Ltd.
226156,AnandRathi Wealth Ltd.
237191,V-Mart Retail Ltd.
218929,Sai Silks (Kalamandir) Ltd.
109488,Graphite India Ltd.
132178,Engineers India Ltd.
106235,Alembic Ltd.
104067,Zensar Technologies Ltd.
122241,MM Forgings Ltd.
131426,Tamilnadu Newsprint & Papers Ltd.
131642,Marico Limited
132174,ICICI Bank Ltd
100180,HDFC Bank Ltd
100049,Bharat Electronics Ltd
132539,Uno Minda Ltd
111243,Cholamandalam Investment and Finance Co Ltd
218071,Max Healthcare Institute Ltd
100510,Larsen & Toubro Ltd
211337,Polycab India Ltd
132343,TVS Motor Co Ltd
132215,Axis Bank Ltd
132454,Bharti Airtel Ltd
100850,Indian Hotels Co Ltd
100034,Bajaj Finance Ltd
132538,Ultratech Cement Ltd
100469,Federal Bank Ltd
123642,PI Industries Ltd
132540,Tata Consultancy Services Ltd
100114,Titan Co Ltd
124715,Sun Pharmaceutical Industries Ltd
100477,Ashok Leyland Ltd
100325,Reliance Industries Ltd
100209,Infosys Ltd
100002,ABB India Ltd
220018,Oberoi Realty Ltd
132500,Maruti Suzuki India Ltd
132683,AIA Engineering Ltd
221842,Creditaccess Grameen Ltd
100493,Bharat Forge Ltd
100488,Abbott India Ltd
214179,Sona Blw Precision Forgings Ltd
100570,Tata Motors Ltd
222055,Interglobe Aviation Ltd
122205,Praj Industries Ltd
100800,Tata Consumer Products Ltd
100253,LIC Housing Finance Ltd
210072,Dixon Technologies (India) Ltd
100520,Mahindra & Mahindra Ltd
212705,Bharat Dynamics Ltd
100040,Century Textile & Industries Ltd
100165,Kansai Nerolac Paints Ltd
123395,3M India Ltd
100247,Kotak Mahindra Bank Ltd
124200,Vinati Organics Ltd
100403,Sundram Fasteners Ltd
294320,KPIT Technologies Ltd
126612,Blue Dart Express Ltd
117174,Honeywell Automation India Ltd
132779,Torrent Power Ltd
132331,Ajanta Pharma Ltd
279664,Global Health Ltd
225998,TCI Express Ltd
100233,Kajaria Ceramics Ltd
190071,Sundaram Finance Ltd
132830,Astral Ltd
100043,Bata India Ltd
218763,Dr. Lal Path Labs Ltd
109930,Supreme Industries Ltd
100840,EIH Ltd
100027,Atul Ltd
132504,Navin Fluorine International Ltd
223595,Avenue Supermarts Ltd
215367,Jubilant Foodworks Ltd
100696,Hindustan Unilever Ltd
249927,Gujarat Gas Ltd
132210,City Union Bank Ltd
100238,Whirlpool Of India Ltd
100575,Voltas Ltd
100228,JSW Steel Limited
112599,Adani Enterprises Limited
105412,WENDT (India) Ltd.
100068,Disa India Ltd.
100338,Prism Johnson Ltd.
100674,Sanofi India Ltd.
100355,Rallis India Ltd.
241159,Neogen Chemicals Ltd.
132889,K.P.R. Mill Ltd.
221959,Sula Vineyards Ltd.
100210,Ingersoll Rand (India) Ltd.
105010,Automotive Axles Ltd.
273894,Prataap Snacks Ltd.
209420,Tata Technologies Ltd.
308021,NMDC Steel Ltd.
304945,Epam Systems Inc
102330,Andhra Paper Ltd.
305179,Harsha Engineers International Ltd.
130367,NRB Bearing Limited
126797,Greenply Industries Limited
288476,Utkarsh Small Finance Bank Ltd
221194,Teamlease Services Limited
255331,Tega Industries Limited
132539,UNO Minda Ltd.
218241,Microsoft Corporation
132834,Camlin Fine Sciences Ltd.
132296,Glenmark Pharmaceuticals Limited
124208,Aarti Industries Limited
132531,Strides Pharma Science Limited
235506,METROPOLIS HEALTHCARE LIMITED
105255,GMM Pfaudler Limited
132839,Dish TV India Limited
308021,NMDC Steel Ltd
308020,Aarti Pharmalabs Ltd
290184,Solara Active Pharma Sciences Limited
209306,SPENCER'S RETAIL LIMITED
208190,Galaxy Surfactants Limited
132811,Ahluwalia Contracts (India) Limited
215216,Craftsman Automation Limited
132210,City Union Bank Limited
223478,Mrs. Bectors Food Specialities Limited
213597,Minda Corporation Limited
241159,Neogen Chemicals Limited
200046,KNR Constructions Limited
106655,Sudarshan Chemical Industries Limited
214084,Sansera Engineering Limited
100292,HeidelbergCement India Limited
100645,Deepak Fertilizers and Petrochemicals Corporation Limited
303146,Go Fashion (India) Limited
302921,S.J.S. Enterprises Limited
131147,Alicon Castalloy Limited
120051,Jamna Auto Industries Limited
109966,VST Industries Limited
304714,Aether Industries Limited
272661,Suryoday Small Finance Bank Limited
210036,Computer Age Management Services Limited
297629,Suven Pharmaceuticals Limited
208365,ICICI Securities Limited
209425,TCNS Clothing Co. Limited
224849,Alembic Pharmaceuticals Limited
308020,Aarti Pharmalabs Limited
209024,R R Kabel Limited
287490,SBFC Finance Limited
200054,V-Guard Industries Limited
132509,Suprajit Engineering Limited
132843,Fortis Healthcare Ltd.
132531,Strides Pharma Science Ltd.
209532,VA Tech Wabag Ltd.
210036,Computer Age Management Services Ltd.
132313,Mahindra Lifespace Developers Ltd.
100292,HeidelbergCement India Ltd.
272059,Manpasand Beverages Ltd.
217385,The New India Assurance Co. Ltd.
255331,Tega Industries Ltd.
130117,Privi Speciality Chemicals Ltd.
132149,Bank of India
114167,Ganesha Ecosphere Ltd.
209099,Rolex Rings Ltd.
292711,Flair Writing Industries Ltd.
124564,Gayatri Bioorganics Ltd.
100321,Padmini Technologies Ltd.
217808,Jadoonet.Com
123457,Linde India Ltd.
100092,CRISIL Ltd.
132843,Fortis Healthcare India Ltd
132493,ASTRA MICROWAVE PRODUCTS LTD.
132331,Ajanta Pharma Ltd.
308651,ZAGGLE PREPAID OCEAN SERVICES LTD
218929,SAI SILK (KALAMANDIR) LTD
100113,Steel Authority Of India Ltd.
100670,Gujarat Narmada Valley Fertilizers and Chemicals Ltd.
132541,COFORGE Ltd.
208412,Indian Railway Catering and Tourism Corporation Ltd.
100387,Shree Cements Ltd.
208766,Multi Commodity Exchange Of India Ltd.
100830,Colgate - Palmolive (India) Ltd.
131531,Hatsun Agro Product Limited
132636,IIFL Finance Limited
107717,Dhanuka Agritech Limited
220350,L&T Finance Holdings Limited
120111,Ratnamani Metals & Tubes Limited
251791,Aptus Value Housing Finance India Limited
131213,Manappuram Finance Limited
132313,Mahindra Lifespace Developers Ltd
214084,Sansera Engineering Ltd
267615,Aavas Financiers Ltd
293601,Archean Chemicals Ltd.
288401,Orient Electic Limited
217889,TATA MOTORS LTD.
132630,Gokaldas Exports Ltd.
304714,Aether Industries Ltd.
277614,Jupiter Life Line Hospitals Ltd.
215477,Endurance Technologies Ltd.
223112,Tatva Chintan Pharma Chem Ltd.
100680,Pfizer Ltd.
102157,Mangalam Cement Ltd.
100407,Swaraj Engines Ltd.
296050,Indigo Paints Ltd.
107815,Gillette India Limited
100413,Thomas Cook  (India)  Limited
278580,IDFC First Bank Limited
123398,Johnson Controls - Hitachi Air Conditioning India Limited
217400,Star Health & Allied Insurance Limited
120056,TVS HOLDINGS LIMTED
311720,SUNDARAM-CLAYTON DCD PVT LTD
219442,Macrotech Developers Limited
100249,KSB Limited
120056,TVS Holdings Limited
304102,Bharti Airtel Limited - Partly Paid up
190073,Wheels India Limited
210217,Healthcare Global Enterprises Limited
311720,Sundaram Clayton Limited
223478,Mrs. Bectors Food Specialities Ltd.
241214,Paradeep Phosphates Ltd.
251791,Aptus Value Housing Finance India Ltd.
229414,Nazara Technologies Ltd.
295966,Samhi Hotels Ltd.
304701,Campus Activewear Ltd.
218764,Thyrocare Technologies Ltd.
251940,G R Infraprojects Ltd.
273198,Route Mobile Ltd.
221194,Teamlease Services Ltd.
267389,Quess Corp Ltd.
217889,Tata Motors Limited DVR
305814,DCX Systems Limited
132756,Mahindra CIE Automotive Ltd
254493,PB FINTECH LIMITED (Policy Bazaar)
221842,CREDITACCESS GRAMEEN LIMITED
132892,Motilal Oswal Financial Services Ltd.
295131,Sterling and Wilson Renewable Energy Ltd.
267615,Aavas Financiers Ltd. (Formerly known as Au Housing Finance Ltd.)
217400,Star Health and Allied Insurance Company Ltd
210036,COMPUTER AGE MANAGEMENT SERVICES
302988,Fsn Ecommerce Ventures Limited (Nykaa)
307731,Ikio Lighting Limited
303107,SAPPHIRE FOODS INDIA LIMITED
208883,ONE 97 COMMUNICATIONS LIMITED (Paytm)
275316,CarTrade Tech Limited
113683,NLC India Ltd.
208801,NBCC (INDIA) Ltd.
200039,Reliance Power Ltd.
207950,Central Depository Services (India) Ltd.
301912,Clean Science & Technology Ltd
296050,Indigo Paints Limited
217379,ICICI Lombard General Insurance Co
232592,LATENT VIEW ANALYTICS LIMITED
225998,TCI Express Ltd.
132667,Suzlon Energy Ltd
132175,Cyient Ltd.
132548,Century Plyboards (India) Ltd.
208190,Galaxy Surfactants Ltd
109557,Garware Technical Fibres Ltd.
224849,Alembic Pharmaceuticals Ltd.
132638,Shopper Stop Ltd.
267465,Shyam Metalics and Energy Limited Ltd
131548,Somany Ceramics Ltd.
209024,R R KABEL LTD
131266,V.S.T Tillers Tractors Ltd
107717,Dhanuka Agritech Ltd
303146,Go Fashion (India) Ltd
131761,Apollo Pipes Ltd
208615,Laxmi Organic Industries Limited
273894,Prataap Snacks Limited
105872,WPIL Ltd
119552,HERITAGE FOODS LTD
277614,JUPITER LIFELINE HOSPITALS LTD
226156,Anand Rathi Wealth Ltd.
100186,Hindustan Oil Exploration Co Ltd.
287490,SBFC FINANCE LTD
284232,Happiest Minds Technologies Limited
301912,Clean Science and Technology Ltd
132889,KPR Mill Limited
100265,Maharashtra Seamless Limited
106076,Grindwell Norton Limted
132443,Cera Sanitaryware Limited
190059,APL Apollo Tubes Limited
221645,Krishna Institute of Medical Sciences Limited
100940,Finolex Industries Limited
100405,Supreme Petrochem Limited
132784,Sobha Limited
114162,Welspun India Limited
282626,HG Infra Engineering Limited
106943,JB Chemicals and Pharmaceuticals Limited
225154,Amber Enterprises India Limited
100294,NCC Limited
131761,Apollo Pipes Limited
100125,EID Parry India Limited
100003,Aegis Logistics Limited
131548,Somany Ceramics Limited
228974,360 One Wam Limited
200007,Jyothy Laboratories Limited
106767,Alkyl Amines Chemicals Limited
105283,Kirloskar Pneumatic Co Limited
100378,Jindal Saw Limited
122241,MM Forgings Limited
112179,Sunteck Realty Limited
200025,Isgec Heavy Engineering Limited
130759,Sterling Tools Limited
200115,Titagarh Rail Systems Limited
131266,VST Tillers Tractors Limited
132698,Nitin Spinners Limited
274045,Rainbow Children's Medicare Limited
250958,ideaForge Technology Limited
224880,Niit Learning Systems Limited
126586,WIM Plast Limited
218929,Sai Silks Kalamandir Limited
219649,Emami Paper Mills Limited
209420,Tata Technologies Limited
132144,Welspun Corp Limited
123385,Nilkamal Limited
123025,Safari Industries (India) Limited
216564,Prince Pipes And Fittings Limited
132178,Engineers India Limited
132783,LT Foods Limited
218533,Narayana Hrudayalaya Ltd.
222414,Dodla Dairy Limited
303180,PRUDENT CORPORATE ADVISORY SERVICES Limited
124348,Aarti Drugs Limited
219236,Thangamayil Jewellery Limited
100407,Swaraj Engines Limited
100235,Kalyani Steels Limited
218761,Mold-Tek Packaging Limited
132796,Lumax Auto Technologies Limited
100171,GHCL Limited
226156,Anand Rathi Wealth Limited
226627,Sharda Cropchem Limited
209127,S. P. Apparels Limited
122215,HLE Glascoat Limited
123301,TCPL Packaging Limited
119552,Heritage Foods Limited
109488,Graphite India Limited
295873,Hindware Home Innovation Limited
190006,Amrutanjan Health Care Limited
299229,Borosil Limited
308582,IRM Energy Limited
310497,GHCL Textiles Limited
103811,Siyaram Silk Mills Limited
132610,Dwarikesh Sugar Industries Limited
113599,Hindustan Copper Limited
209867,Adani Power Limited
207901,BSE Ltd
200048,IRB Infrastructure Developers Limited
209232,Bikaji Foods International Limited
213597,Minda Corporation Ltd
123598,Shipping Corporation Of India Limited
100183,HFCL Limited
109631,HEG Limited
132652,Karnataka Bank Ltd
124404,Marksans Pharma Limited
209038,Railtel Corporation Of India Limited
132800,TV18 Broadcast Ltd
221959,Sula Vineyards Limited
117146,Usha Martin Limited
213397,KEYSTONE REALTORS LIMITED
132209,The Jammu & Kashmir Bank Limited
132531,Strides Pharma Science Ltd
131768,Poly Medicure Limited
132612,INDOCO REMEDIES LIMITED
200083,Man Infraconstruction Limited
226328,Anupam Rasayan India Limited
112529,Sequent Scientific Limited
123405,JM FINANCIAL LIMITED
223679,RISHABH INSTRUMENTS LIMITED
310205,Vishnu Prakash R Punglia Limited
124372,Orchid Pharma Limited
109243,TVS Srichakra Limited
100125,EID Parry (India) Ltd
307332,Piramal Pharma Limited
132482,Granules India Limited
209097,RITES LIMITED
205704,The Orissa Minerals Development Co Ltd
100655,Garware Hi-Tech Films Ltd
229403,Jash Engineering Limited
232592,Latent View Analytics Limited
124558,Neuland Laboratories Ltd
104918,Sandur Manganese & Iron Ores Ltd
100184,Himadri Speciality Chemical Limited
235506,Metropolis Healthcare Ltd
100103,Bharat Heavy Electricals Ltd
132832,Indiabulls Real Estate Ltd
274038,INDIA SHELTER FIN CORP LTD
132798,Network18 Media & Investments Limited
100333,PIX Transmission Limited
281585,BLS International Services Limited
245011,Best Agrolife Limited
100294,NCC Ltd
100249,Ksb Limited
302830,HP Adhesives Limited
218929,Sai Silks (Kalamandir) Limited
113377,MMTC Limited
126829,Confidence Petroleum India Limited
106852,PUNJAB ALKALIES AND CHEMICALS LTD
100314,Oriental Hotels Limited
200046,KNR Constructions Ltd
132390,Taj GVK Hotels & Resorts Limited
104741,INDIAN HUME PIPE COMPANY LIMITED
132872,Sun Pharma Advanced Research Co. Ltd
290269,Indiamart Intermesh Limited
190021,Bharat Rasayan Limited
124709,NACL Industries Limited
124394,Vimta Labs Limited
100296,Nahar Spinning Mills Limited
132848,Delta Corp Ltd
100187,AGI GREENPAC LIMITED
308582,IRM ENERGY LIMITED
221645,Krishna Institute of Medical Science Ltd
221680,BROOKS Laboratories Limited
124816,Natco Pharma Ltd
132508,Jindal Stainless Limited
132527,Ramkrishna Forgings Limited
233156,Rossari Biotech Limited
130005,The India Cements Limited
100116,IDBI Bank Limited
287382,Apollo Micro Systems Limited
208345,Hi-Tech Pipes Limited
303180,Prudent Corporate Advisory Services Ltd
132515,TV Today Network Limited
250958,IDEAFORGE TECHNOLOGY LIMITED
223788,The Ethos Ltd.
311589,Red Tape Ltd
209024,RR Kabel Ltd.
295732,Greenpanel Industries Ltd
288401,Orient Electric Ltd.
307731,IKIO Lighting Ltd
271022,Uniparts India Ltd
208801,NBCC (India) Ltd.
217400,Star Health And Allied Insurance Company Limited
132162,JK Paper Limited
132281,HCL Technologies Ltd
100300,Grasim Industries Ltd
132555,NTPC Ltd
200007,Jyothy Labs Ltd
132155,GAIL (India) Ltd
226720,Kalyan Jewellers India Ltd
222961,Kirloskar Oil Engines Ltd
131642,Marico Ltd
217889,Tata Motors Ltd DVR
210591,Aditya Birla Fashion and Retail Ltd
132755,Tech Mahindra Ltd
132478,United Breweries Ltd
210258,ICICI Prudential Life Insurance Co Ltd
132187,IndusInd Bank Ltd
130965,Indian Oil Corporation Ltd
100410,ACC Ltd
100380,JK Lakshmi Cement Ltd
100257,Lupin Ltd
105533,Westlife Foodworld Ltd
219494,Hindustan Aeronautics Ltd
208045,Devyani International Ltd
225051,SBI Cards and Payment Services Ltd
212427,Alkem Laboratories Ltd
100104,Hindustan Petroleum Corporation Ltd
131344,Container Corporation Of India Ltd
221194,Teamlease Services Ltd
132522,Petronet LNG Ltd
132702,Gujarat State Petronet Ltd
210903,TVS Supply Chain Solutions Ltd
218036,Numero Uno International Ltd ** ^^
296974,Quantum Information Systems ** ^^
267543,Gulf Oil Lubricants India Ltd
119600,CCL Products (India) Ltd
100495,Escorts Kubota Ltd
293665,Arvind Fashions Ltd
208766,Multi Commodity Exchange Of India Ltd
132155,GAIL (India) Limited
304102,Bharti Airtel Limited - Partly Paid Shares
100495,ESCORTS LTD.
304102,Bharti Airtel Ltd Partly Paid 1.25 FV
100469,The Federal Bank  Limited
132667,Suzlon Energy Limited
267615,Aavas Financiers Limited
237191,V-Mart Retail Limited
267465,Shyam Metalics and Energy Limited
100495,Escorts Kubota Limited
132822,Vodafone Idea Limited
100295,Vedanta Limited
132754,GMR Airports Infrastructure Limited
132522,Petronet LNG Limited
208412,Indian Railway Catering And Tourism Corporation Limited
100670,Gujarat Narmada Valley Fertilizers and Chemicals Limited
130965,Indian Oil Corporation Limited
100290,MRF Limited
208661,Mahanagar Gas Limited
218763,Dr. Lal Path Labs Limited
220741,Indiabulls Housing Finance Limited
268618,L&T Technology Services Limited
208238,Godrej Properties Limited
221645,Krishna Institute of Medical Sciences
303107,Sapphire Foods India Ltd
287199,Gandhar Oil Refinery India Ltd
311653,Cello World Ltd.
211840,Mankind Pharma Ltd
209521,Updater Services Ltd
228465,Barbeque Nation Hospitality
217379,EQ - ICICI LOMBARD GENERAL INSURANC
132424,EQ - GODREJ CONSUMER PRODUCTS LTD
132478,EQ - UNITED BREWERIES LTD.
102355,EQ - BALKRISHNA INDUSTRIES LTD.
100472,EQ - SKF INDIA LTD.
222055,EQ - INTERGLOBE AVIATION LTD
217889,EQ - TATA MOTORS - DVR
132432,EQ - UNITED SPIRITS LTD.
126299,EQ - MPHASIS LTD
208727,EQ - METRO BRANDS LTD
111243,EQ - CHOLAMANDALAM INVESTMENT & FIN
100067,EQ - BLUE STAR LIMITED
217797,EQ - SHUBH SHANTI SERVICES LTD.
100875,ITC Ltd
200132,Bajaj Auto Ltd
211385,SBI Life Insurance Co Ltd
100550,Siemens Ltd
200055,REC Ltd
100790,Nestle India Ltd
100124,Dr. Reddy's Laboratories Ltd
132541,Coforge Ltd
100470,Tata Steel Ltd
303157,Rategain Travel Technologies Ltd.
221554,Yatra Online Ltd
200017,Eclerx Services Ltd.
271581,Intellect Design Arena Ltd.
123704,Mastek Ltd.
296765,Hitachi Energy India Ltd.
275316,Cartrade Tech Ltd
224880,NIIT Learning Systems Ltd
308651,Zaggle Prepaid Ocean Services Ltd.
303158,Tracxn Technologies Ltd
100304,NIIT Ltd.
232592,Latent View Analytics Ltd.
131209,Nucleus Software Exports Ltd.
219460,Accenture Plc
224342,Amazon com
239630,Adobe Inc
132810,Power Finance Corporation Ltd
117334,Samvardhana Motherson International Ltd
132644,J.K. Cement Ltd
117569,KEI Industries Ltd
217379,ICICI Lombard General Insurance Co Ltd
209550,Varun Beverages Ltd
223430,Vedant Fashions Ltd
100087,Cipla Ltd
132714,KEC International Ltd
254493,PB Fintech Ltd
100825,Britannia Industries Ltd
100820,Asian Paints Ltd
200020,Brigade Enterprises Ltd
106401,Deepak Nitrite Ltd
